RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30
3159,37,Contra Costa County,county,CA,CA,"San Francisco-Oakland-Berkeley, CA",06,013,1837.0794624418172,1839.1063315384383,1852.9888509750192,1864.9325326025826,1894.2139091515228,1920.2758883860727,1944.1417413999902,1959.7520449745964,1965.0322123538053,1971.5953171495653,1976.455649011067,1985.9904292811475,1992.0102179450987,2013.363811903287,2026.568031334723,2058.5337562422196,2071.470568753816,2092.1564463790305,2098.4007364569384,2100.9055905959463,2093.6248607002576,2080.230875623748,2080.87804845502,2085.3323423263296,2104.5866624470027,2121.382974543239,2141.752726144933,2166.128612300567,2176.7247070097483,2201.731319278993,2203.0866186909084,2218.2767460265554,2217.977734725176,2220.8937469944285,2222.89473349362,2224.5796109236876,2233.371259439699,2243.737377957341,2254.1204901029096,2271.0588171786385,2283.3945739024252,2293.8030545711044,2297.997272607233,2297.2558530370807,2302.4934135629387,2307.4048163277894,2313.9333248072558,2322.2133309217706,2325.1704190346995,2332.933615618107,2340.96292802751,2357.6476056521215,2374.21189208551,2385.4177816602282,2391.258305287547,2391.7514305190157,2390.025549862425,2386.734867072183,2380.738455461713,2389.14821839987,2399.1159652724937,2411.1458833740103,2417.903315971022,2419.6850619644874,2429.09252987611,2426.4773247405983,2432.591952506942,2429.271828365487,2437.552029652073,2439.7348358901745,2443.666930043085,2447.975932127927,2453.9145924980585,2462.498683302109,2477.8527255274416,2493.372560537101,2516.037300157258,2534.7603130621565,2554.075423630579,2577.713373532101,2590.6992561532556,2602.072027770502,2608.942179324401,2616.8765574837025,2630.123955389459,2639.3981885185267,2660.4026542513166,2682.9240072771727,2700.477095611556,2725.082723614308,2739.1101658277994,2751.561887274597,2742.162003994773,2727.312677840452,2719.208582864334,2707.3993250026947,2708.73409319198,2708.401960466215,2726.7232500709542,2729.7305465618774,2736.6327791708673,2731.365435475853,2744.9766504065037,2752.154736886996,2761.0967844994198,2751.0789554516095,2742.3895072688815,2737.178926740998,2754.0457785622257,2771.383900074808,2794.72195947955,2813.8045188092456,2831.928863924448,2841.8720441465557,2849.6502697683554,2851.3302491285494,2853.7416623738454,2841.476669337944,2842.955242863404,2833.3737536979106,2837.113714100834,2834.9144867871546,2854.670134479459,2878.5567967894276
1694,38,Fairfax County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,059,1747.4692808550774,1755.4485089066623,1766.7387757505928,1778.144542363809,1785.1302105226289,1791.7510340977112,1793.2478704744804,1789.7703941311843,1784.3927961917364,1775.7776031577648,1775.5524762048067,1767.0753175937812,1771.6287038235423,1774.8982760323381,1792.5631294954787,1799.9534148547054,1809.0482329393262,1813.9872844785189,1816.8209146050037,1815.7055912128492,1807.6848331306921,1803.3429115204035,1798.2881746388507,1795.984735586233,1798.328094617626,1803.0081277835454,1816.135199627747,1830.3019599968293,1845.939197126078,1857.1505467359302,1859.3768107862904,1853.0069013877571,1846.5578898760236,1843.298249072573,1837.3199566928852,1836.6240511448914,1841.1577578056515,1853.4060364540214,1864.865296413403,1873.197518735057,1876.9250020551578,1881.2458688658862,1882.3502337708658,1886.1680511403897,1877.4019348692268,1876.1801113571207,1875.70608021573,1888.1706994575213,1891.1916491376255,1903.0434720583798,1912.4072730068015,1929.4573714830258,1936.3849454528172,1943.1090417260687,1945.1781090831098,1947.0068647463645,1940.4154554218876,1933.5135128280551,1928.1644577656964,1932.589476501376,1944.1578448772152,1953.1923356490372,1965.089451157937,1961.740477606416,1957.1458468852923,1943.7385670230371,1938.412499270805,1934.5292611847085,1925.3737815539066,1914.717495131644,1903.4082755127536,1895.5786783079027,1897.4616992089832,1906.62144672966,1921.7576327125632,1941.3915495022866,1966.2701899111282,1998.2700601202216,2028.6640214439117,2054.1386403608226,2071.8985327297755,2078.991035905013,2078.791540863748,2079.118226084103,2081.5325137992277,2095.9828282926987,2116.254978913095,2145.741535366108,2178.8175308489563,2210.70775563824,2240.577602048898,2247.563285370479,2242.7306901562883,2221.9379265455113,2208.088729394974,2201.246070907958,2206.2179970527727,2220.6544203134276,2242.1646527405405,2262.09871208851,2280.3201555212177,2296.6899499846927,2308.2086925190715,2315.324986556127,2312.2588145411955,2310.8624174010474,2313.212597224931,2316.070698965747,2330.2865332277343,2346.0989110440205,2375.1990421743367,2401.6551615809917,2427.4952607917335,2452.0280090111123,2467.0411086932263,2468.2622388775203,2457.562640872624,2441.8626822905335,2438.660915721181,2437.6077407210355,2453.6769632940263,2473.6763673206915,2500.339708593621,2516.314922119754
324,39,Wake County,county,NC,NC,"Raleigh-Cary, NC",37,183,1104.9499826648116,1107.7268065148478,1116.3774858685047,1122.700869891789,1135.4988683816596,1141.3017049523912,1145.9751630655746,1144.1681186942778,1143.886862435333,1143.8193774749407,1145.454090681756,1146.9082434492293,1147.0760640080828,1148.7176200269726,1156.5676042952475,1166.3552322845576,1176.6300398278206,1182.760241524374,1186.1228681287723,1185.1969674824481,1185.44540456739,1183.3022132193555,1182.6686158176126,1177.232096219759,1179.191337174873,1187.4669703594393,1198.6292285352185,1210.6393929855994,1220.4480098801819,1228.5411355648503,1231.8611193146385,1230.3719870195723,1230.145564154578,1227.7088145966886,1225.2684910196135,1221.9544842704754,1225.375213747515,1235.9439813774525,1247.082890946445,1256.0029181222822,1264.3235443979438,1270.6020513854112,1274.9450865995734,1274.9437811402443,1274.5524961407657,1269.1924153799648,1267.815734826721,1265.7864789213538,1272.1392533870949,1273.5006632268776,1283.9503192093682,1293.1912505609205,1305.2613195468616,1314.182880625044,1320.7254753674445,1324.798025519213,1322.5949135585536,1319.4306741057214,1317.3624101263892,1323.5500303484432,1335.2875983637148,1338.7416612839868,1339.7606983898245,1332.2088594855582,1332.12262760326,1336.8870277749456,1345.914616717495,1355.158225623719,1356.5980915124776,1357.6825354939297,1361.6774468511915,1362.834207202348,1365.526467535793,1367.41915452699,1379.5567199988595,1400.6649198752032,1434.3220063835315,1476.470264162352,1517.9348144945252,1551.5119323901704,1569.4718011341088,1582.1182352495439,1588.4528786829883,1597.1029920328453,1604.1782256996962,1613.650791782613,1628.6504686046724,1650.8819215465953,1677.8314297439217,1707.2273516277237,1728.6782075309804,1740.0640818591744,1739.7547608465914,1728.2841104497893,1711.650867183807,1701.5237155856169,1701.2078100193148,1710.165440671314,1719.0131747808275,1728.320356038884,1740.7712280880874,1747.9972743430421,1758.3862891263082,1756.5178456950064,1751.2617471666163,1735.2428332850372,1720.5905516423056,1714.1301423865086,1711.7395014462218,1718.8142589408885,1721.658385112066,1729.6988354669018,1738.6943626977286,1750.5016007596328,1759.214847980318,1760.2378127512566,1749.6942692694215,1737.521573561695,1729.0655201366694,1729.9697357990146,1732.619541633645,1734.4288096650248,1742.827836876803,1749.0702431289849
3102,40,Mecklenburg County,county,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",37,119,1037.468901338703,1040.832847588686,1046.1102833782713,1056.7985493328742,1069.3012901838185,1079.2778248779293,1085.057612418545,1088.6335509294702,1089.2955110647094,1090.1092174338814,1091.8051254580328,1093.1784452692434,1096.007958745229,1102.1547978403605,1108.4684518916104,1115.229423563517,1121.4218927593697,1129.2900021444718,1136.5038576530928,1140.29258361081,1142.0002276978191,1144.949527956806,1143.7943605466892,1143.6620528151252,1147.5040595757002,1156.2172330479452,1168.964099259758,1181.4392831809541,1192.424539403232,1202.7331846382287,1207.6735812121,1210.02466542282,1211.5865796577107,1206.4888658976727,1210.339475021378,1211.736012669839,1215.6035508678654,1222.0798453651635,1227.4928360600795,1240.660116174481,1246.8933933167618,1257.2190441404707,1263.1560410259224,1264.9583966704167,1259.6504560128371,1257.8690748372728,1265.7325446809887,1274.8028345944929,1287.3323193582758,1291.0106315576008,1299.3577033500846,1302.7524398474593,1309.9432861083053,1316.8066462594418,1323.0291786293985,1326.02779258726,1330.7847776872047,1330.964618570673,1329.4602752027615,1326.6937564237726,1329.9375977188436,1333.4988568226092,1344.6088633592458,1338.2426145032348,1337.28428265232,1332.046836666277,1344.1974435198385,1352.6224984342357,1357.901077539743,1361.860227874143,1366.9351854735517,1371.4066387556402,1376.4692078046132,1381.6648831358636,1393.2332466445578,1413.1577972661944,1441.7460590104515,1473.8194963165568,1505.8450747469192,1540.3112658863427,1566.4051381761928,1585.5962161573823,1592.1716741613977,1603.4001126957978,1611.1239767960847,1620.7281050150768,1630.8024781134134,1648.929919932747,1676.5499150681908,1708.1686469380754,1737.455602557915,1747.5747284994175,1745.4244194631315,1737.3157722788376,1730.8455086121783,1726.667916652412,1726.5012925859633,1730.7092108824352,1740.6932217835056,1747.6409300569142,1759.545612526446,1769.101445612267,1777.3903451510664,1782.773609242825,1778.3535736433332,1768.8208682871975,1752.251513978722,1743.7015096083444,1742.658567540026,1749.898468323062,1752.7809566005792,1758.6625745418073,1765.415704453576,1779.205959610632,1789.6530419520568,1795.3261379561734,1794.7819760386756,1784.721626779259,1776.0204875101329,1766.742055656339,1769.3209693127692,1779.7765684887927,1791.7682873253389,1799.073531292581
2975,41,Montgomery County,county,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24,031,1719.3787445239927,1725.5260383710565,1740.2589166777382,1744.4454453122066,1752.9858756104916,1756.394539122403,1762.0651438489967,1760.8830006606977,1763.873646153483,1758.8655331899179,1761.0255647448223,1756.4888316536524,1761.5052319797164,1761.60641876024,1769.526251264526,1776.2798007276847,1784.035436988862,1789.5420578656713,1787.347373413218,1785.6315288580884,1777.1440742100067,1773.6193807563513,1755.8009655547812,1756.544168074322,1766.1210600291652,1790.605342514438,1801.6522760169332,1804.6431905316092,1806.3358934347082,1806.802431106759,1811.3767619958198,1819.5720068994826,1824.204324594512,1816.9813614342565,1805.1672048867715,1794.3427932221514,1802.3690594210352,1806.424820343984,1821.851576865654,1830.2574666376936,1842.286701611962,1850.7993179042642,1857.5338014274287,1862.1469749430871,1858.1631352635025,1851.7507118628148,1852.3756242357765,1856.0142694161827,1860.4809038898386,1865.825577132101,1872.4350675465073,1883.9504612911705,1894.579467554361,1902.7145958720794,1908.4563694695446,1914.7969154455097,1918.1750320989124,1918.9407808928354,1907.5700340649742,1902.9361492853611,1901.6951919552093,1900.4982466035383,1903.9436283009393,1897.4192839172667,1896.1111425503993,1893.1647331269094,1898.452614789792,1901.718217521385,1894.496969357556,1885.0577066995181,1866.2646205998485,1856.0904438939633,1848.173867898825,1853.6918459558108,1863.8817056907824,1879.249997013968,1908.1830763377352,1943.726632185165,1985.5004681472021,2018.098339992058,2037.3316790018966,2043.6505184814423,2045.8930974472348,2052.4760255742926,2058.381966557094,2073.1857465812327,2090.849852560566,2119.9753336626572,2138.0848269443386,2160.5851817069843,2177.8240660537044,2190.7406083331175,2190.2173130997826,2173.4098438088945,2156.345780317901,2135.813846674601,2139.274097567059,2151.354864275153,2179.855825381755,2198.224808212093,2222.8196098519606,2238.9298982126093,2254.781268681558,2261.7768659796607,2264.1298961702028,2258.766404329801,2253.840395412307,2246.969960452368,2254.3487222838326,2261.2051504641495,2274.3191773723984,2282.4475139587444,2304.491360111386,2322.6113451320575,2338.899180822481,2351.5277941090812,2356.8451336628345,2343.8077955667363,2322.6761629063335,2305.306641767126,2311.8912463204606,2313.122983221976,2330.9567337895546,2339.005043959669
1020,42,Fulton County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,121,1073.3808411390442,1084.239791262453,1086.970483477378,1099.8922306775285,1106.1308397190826,1126.125302724496,1132.745976507168,1133.6163992618942,1129.2770222697152,1134.5817467519144,1133.196234676822,1144.726424480079,1147.8113955243434,1158.2152879474304,1164.4443127210811,1172.4327637593913,1187.8466490472217,1198.8690760444063,1208.835085646772,1213.7877738983686,1212.1623546979135,1215.1320017767875,1215.833943145632,1218.539553333463,1224.0639857449373,1233.3259933224165,1246.5147546771238,1258.6163004914995,1271.9693466141518,1281.5366875914863,1291.9414431136752,1297.7714227897052,1302.7978302251367,1298.2008236703573,1299.7499440964639,1303.5188278618411,1313.1153988047074,1324.4039128793813,1332.5684578098778,1344.5177370603003,1353.2642507498338,1364.9493311771253,1374.0078340357452,1380.8022452651346,1382.0670508784808,1393.3542238170457,1398.0506750378913,1406.107489576305,1408.0513957248322,1415.615315201126,1425.775208083811,1434.5809760125974,1442.1305123964091,1451.9554847922445,1456.155796780384,1463.6395992415125,1468.284393325706,1469.2560260105531,1462.5147143752986,1459.3336310709064,1465.7515049323029,1480.5734627946765,1486.9773249575082,1480.7066423753045,1476.6756364555793,1477.6549688580724,1489.3311673936716,1493.787125476087,1498.2444898112385,1500.170432967316,1506.0099240116192,1511.334259688681,1522.6372128768871,1536.3231679958787,1552.2275811050108,1576.0544568858393,1603.9556375340235,1645.795040795999,1690.0348314517219,1733.959628486282,1767.8322836007699,1786.204217118235,1792.9678840524753,1791.7748414643563,1796.0794634583776,1805.2226014463465,1822.7271105348211,1839.1252687263811,1860.2128066997545,1882.9282442969836,1906.8533921918183,1918.4398311898115,1917.8612469409488,1900.0783334360942,1885.2359535001403,1870.810739391051,1868.974623430004,1871.6216658286066,1886.7768602391302,1895.1151559030245,1900.9368794613345,1903.0731313800366,1907.5908450494537,1906.716006441407,1901.0796147657886,1887.1770179712298,1870.2911085040391,1854.6084042353505,1851.7753040432613,1860.905055579595,1862.098490582685,1867.9966633523024,1875.8665868777312,1887.860910508526,1896.027670183668,1889.8148664676944,1891.971205743118,1879.6430725578532,1877.292299610721,1871.4495729799878,1879.499548055766,1891.789168139717,1904.00817469316,1917.195419120674
951,43,Collin County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,085,1210.390305044907,1215.9985982235664,1225.2278930259401,1232.0602971172743,1239.6682433343976,1248.0596543617105,1257.9578415679937,1261.1947848503823,1262.6189274001738,1260.7082226435905,1258.8793403323878,1258.9673948557918,1260.5045760721716,1266.2031654015273,1271.9548685578095,1279.4945025026097,1289.513032371338,1297.5618026275636,1304.6149417675763,1307.6758839301294,1307.99948310583,1302.8589165346843,1298.3000028161466,1291.139070004854,1295.2183488019493,1301.8669104351313,1315.8727853047865,1328.7193488916525,1338.312612740548,1344.0749075675467,1344.076101614214,1344.075082671668,1342.1490650547598,1336.6323751120706,1334.5737193600974,1330.1803026296545,1332.996286476458,1335.9106014627507,1344.9776189598774,1355.6856856506424,1367.735947749797,1375.1460006147533,1377.8287597270794,1372.5098736047594,1371.447129469653,1373.4239673482525,1372.2748420398973,1369.2458256927575,1365.92558113257,1374.5351386326713,1385.6280624037256,1394.7108397884053,1401.1573251293323,1408.7881667369304,1415.8881674948077,1420.7122153584817,1421.940778622093,1422.549937389365,1420.0856248848543,1418.4659684163132,1419.0912567596288,1424.8366502784008,1432.549094961712,1434.5127530126963,1433.3597844536243,1431.425682716277,1435.210404772329,1436.4653148270258,1435.1083972634822,1432.982154847829,1432.8244159420972,1436.9993176765215,1445.9623722287965,1459.36984806711,1472.6305035412179,1495.015335108356,1528.283058390258,1572.8922894387297,,,1703.284399032755,1724.5476206062556,1737.7868736392525,1752.8668910662784,1761.0299862165498,1767.1655007915629,1777.0687001885792,1797.4787572210737,1826.1245361375431,1857.3127991013685,1883.0464495554413,1894.8566171404302,1889.3617457769165,1874.4767716248818,1857.073703587242,1844.6150193494582,1838.7316019186765,1840.744122607874,1853.4030098204237,1853.999513157059,1860.1013565081191,1860.2959958128117,1869.7590403722022,1870.0309449337728,1861.6462733330347,1850.7427191311988,1840.4736203173566,1830.4170982944577,1822.3041933500951,1817.5136364165173,1821.3019080433223,1825.5450892736444,1831.6198775409375,1835.5585158966915,1839.6173930419986,1839.4399113924878,1831.3050342994015,1821.1831414086757,1804.0294895332577,1795.9439496269704,1792.8583272286746,1807.8663811399351,1817.3325701349952,1828.50754974305
281,44,Pima County,county,AZ,AZ,"Tucson, AZ",04,019,863.8058378524214,866.3329900843687,868.8253717525824,870.7883666552646,873.6099881288037,875.4783672462465,880.0423188064743,879.4680655273108,879.7883842218927,877.4858949519054,880.9659191513476,883.7481162455141,889.9428663354904,892.2850439266292,894.5248806569778,895.311704639488,900.9940310358654,905.3259347995233,906.9295752866813,906.7057898297079,905.3325783158791,904.9087110160057,904.0113945787123,908.9009733543976,915.4538770349384,928.0805797924794,937.6540013237087,945.884612474631,950.6807107270757,952.3838188005859,952.863157318172,951.5920601029401,952.2880038016009,956.8194512583673,961.3614184384721,961.874521669793,965.6500684855909,973.4601469624597,986.1716261716831,996.8469471990686,1001.0752517866564,1006.1798219070163,1007.5841339549323,1010.3787898574841,1013.3070550215696,1016.8807262955743,1025.0657000091023,1031.2076169988277,1039.0015695646707,1045.0576051980756,1055.7744474512392,1061.7262571248668,1069.2601041742046,1073.631492249731,1078.9301474614965,1081.690320662807,1081.7669699318353,1085.81284850772,1093.285396352315,1099.0171382937453,1107.5985515577559,1111.6590138715248,1119.7453483565382,1120.2413032648917,1119.2905104355073,1120.9316122148675,1129.5835719035856,1144.5172233324574,1161.9540397627204,1181.7814002194132,1189.6870725730669,1196.4053026193956,1198.5177611118745,1212.83662722425,1228.5451412910622,1251.7877638791324,1272.395116310916,1293.9682203810996,1316.6226487278955,1348.4831733216968,1379.3421007450663,1399.974502816311,1413.6912487819818,1422.053319225325,1432.2700289619293,1441.3102668005583,1454.3518016009484,1463.5990413675693,1471.6161147175658,1482.2988397718007,1493.454683604696,1504.0966994781375,1506.2188843124115,1499.3989233358204,1497.7149504348447,1496.2251837689653,1502.1778444932274,1505.1542538627014,1511.790680632057,1518.6078805048728,1530.2976569158618,1539.0957509169393,1550.7425801139225,1552.7054449948514,1554.8272608153866,1551.5532790534512,1548.5855603280243,1552.0953985064893,1557.927402392249,1565.061791797589,1562.4996073191235,1562.467288741189,1566.0732366093707,1575.0047651970528,1581.4296283799854,1582.3555930045864,1588.2677165547857,1591.4332598331666,1593.286034679631,1588.2096637087318,1588.5162388810766,1587.1457459566234,1586.866531745835,1585.4189859178161
2347,45,Honolulu County,county,HI,HI,"Urban Honolulu, HI",15,003,2007.0036654859866,2019.4360929484371,2025.81531420415,2027.3300480889538,2046.7412129723098,2052.247053490433,2061.837822220952,2064.4127381832013,2070.646252306206,2072.4201868111236,2075.1678226294835,2085.165286817512,2088.1167246946293,2088.676530351156,2077.7305543622538,2085.6802065019356,2092.6751449483863,2101.0633389902296,2100.916877492755,2098.896576736596,2096.2247324858135,2089.8527564835185,2090.559223434397,2090.4664536925957,2100.0521565791405,2112.422444934469,2122.5451420370036,2144.3384584956707,2144.4446031205334,2144.121407070171,2131.523830221791,2134.424355731461,2138.8306776294407,2144.405834671557,2144.160678121511,2154.258792829594,2152.8387079094314,2157.296548395194,2157.1939211384233,2162.9588066866945,2169.613196718589,2176.13337324522,2180.492261124094,2178.9522530775275,2179.1333542288294,2178.4969526145833,2186.64666023575,2186.405437248561,2193.7205099255125,2198.2979395245297,2214.6323124085216,2225.5394033679363,2229.6774887902543,2222.17747768675,2226.421645356091,2233.778072990201,2241.8916293519264,2243.6912723078535,2241.5627601271544,2241.613908970067,2245.0544243399154,2254.5507816675436,2252.6099010958533,2241.2254414709546,2229.966798431419,2226.5520488209295,2230.8257145140233,2226.420776035808,2232.271294913139,2229.311729510117,2240.7043287411916,2251.991308840458,2260.6302923861444,2282.821583585874,2302.3879106159225,2340.0446453892478,2355.4053484178585,2371.458376393261,2399.678334731408,2434.0557195718384,2464.1693972656926,2474.547028035126,2470.9365781994543,2481.063739667411,2481.5445882666745,2526.034133632536,2539.9394198956747,2556.012583803313,2548.9893739271556,2551.1915911715364,2568.747548679451,2578.1418628308897,2585.932581738445,2579.8837850707964,2568.3244980489626,2577.7707313540172,2590.551797222705,2605.8737034865444,2619.839108220966,2638.937083765028,2656.2376113745236,2654.1042782017994,2656.7096348546556,2653.0408321877153,2672.209523350042,2677.5971478945426,2675.859554592576,2668.9237989727435,2676.1167408445003,2692.1128674797023,2713.554109309278,2725.079921888744,2746.1680438296353,2757.2405766400507,2777.035990391559,2784.199766897366,2795.615845981252,2808.4940944047585,2808.4168787538733,2816.611807863335,2805.943612996096,2826.1698972116646,2820.5611646248162,2842.542847157503
1018,46,Fresno County,county,CA,CA,"Fresno, CA",06,019,1028.2963217441668,1030.6136444046094,1033.7879954752298,1041.2700366078166,1046.7992009782413,1049.5535523648266,1052.1345207277059,1055.8411233431575,1063.05740369191,1065.5233298152232,1070.8688797431505,1069.8228259641796,1064.8592248088303,1067.4197450814513,1077.3853721741634,1086.3142779580653,1090.7096459094294,1094.5831339517297,1104.663964684549,1106.7157497606897,1113.3822927297028,1110.2571634122453,1113.3416875732096,1110.671607924122,1113.5458442175134,1114.6254795177556,1118.5994419812487,1134.30346824037,1149.0518038521147,1164.275576086167,1165.6257217973962,1169.3273320669139,1174.6283137393193,1179.9061563598875,1186.8109507058414,1186.1713846830187,1182.091163508134,1183.0867460994739,1192.370420374345,1212.0732172265375,1216.8758213266415,1223.8194060621145,1226.5267822543658,1236.0078756538385,1238.174149030037,1246.9011500018858,1252.2024126931979,1258.9355660681172,1259.2302524209747,1271.017070912592,1282.0787716356804,1298.9328318468663,1306.428290609462,1317.1527930181367,1321.296879097581,1325.4786941535133,1330.317454302533,1336.9043431197708,1341.15634718146,1347.3674792935933,1355.595302101438,1363.6401471533745,1365.8629393008375,1359.3879121312114,1360.6572282157008,1370.8663640477596,1384.442380729062,1399.1631141293262,1416.722689322635,1438.5768132493533,1453.574203349079,1460.6656200598234,1478.9075908931488,1493.0125996151062,1523.2824971425086,1553.2394049629638,1597.0863108211267,1625.3593964234237,1651.4659981976704,1682.6774125449522,1701.15290949024,1703.012478556871,1709.3579918077448,1716.0297538350262,1734.4201711331882,1729.8097055836945,1744.585020198691,1760.6443605661148,1784.0118682040832,1798.1628219867398,1794.2248434842074,1794.346920647456,1791.3834079604462,1803.0509589398096,1801.6571633505257,1818.3688948855356,1823.849664785507,1838.4508803034018,1840.8645901882087,1847.5539926514118,1865.7275604779668,1895.3670366492222,1909.240650524241,1908.8464248610571,1899.599020500527,1905.3320355540584,1912.5504014128492,1906.0357678065614,1902.376666155004,1900.499369118517,1912.650955158436,1929.75640612066,1941.8439375637718,1957.2679019834163,1969.4604934459976,1974.5644817269115,1978.972099015504,1973.604208766654,1976.5780504262264,1965.2022139201724,1976.3288858341048,1979.5491507266486,2002.250353871221,2003.6809782808705
3130,47,Saint Louis County,county,MO,MO,"St. Louis, MO-IL",29,189,890.9834144310669,891.7578870373115,893.6355372021213,896.3006407408052,901.0916352357431,906.3277914941177,910.0100328453213,912.1206858762481,913.012842762429,909.8482337576107,908.3388154500815,908.873368080138,912.1738368964665,916.7471965930812,916.987458042114,918.9095096840814,921.193728789524,926.5705029111531,929.7783793139083,930.6334853486285,927.7935694052575,928.7068266696939,926.7836391604469,925.2537546394458,924.1870618296894,929.3264301927793,937.6048258763863,942.603274262256,944.1757070143736,947.1731074418824,951.336225125773,951.6137205454972,952.4582488913833,951.4340424472184,950.9245277390881,948.6412587092893,948.1733403487858,952.1103498087369,956.760812643291,963.5779088142106,968.6454909578891,971.8285791334141,974.3429004965876,974.1267121602367,976.0883585240612,976.556964295535,978.2966118010704,980.3101614620051,982.8193775453826,986.4364552447736,991.8983046077575,996.6744227735018,1001.9264661495109,1006.784381772627,1010.9834312274792,1015.81183702615,1014.8649355863516,1010.5869972680673,1009.1949215484642,1008.2372416688171,1014.3405213824033,1018.3508141931259,1027.0115240663542,1033.1267289373877,1038.014111447942,1041.340573543729,1047.3413681782667,1055.2081747304703,1059.7746035064347,1060.2415243589696,1059.309243404087,1064.7084847122878,1069.8917942754642,1076.9100696202001,1080.0118395534068,1091.2839828399995,1106.0498747977604,1126.717575080548,1144.5597178346488,1157.3581675620283,1165.660988186759,1169.965066938369,1174.9593853513452,1182.30998919441,1185.3211347999315,1197.369034651811,1204.3658152971734,1216.7679748781093,1228.1916509475427,1244.5610130059354,1258.806207214375,1264.863283532799,1255.8866293850954,1258.6166881185277,1260.4900336842393,1270.9088079008654,1268.1245224277138,1268.3213329244313,1276.051705930385,1288.5898955710293,1310.2897605212925,1327.4641595290066,1346.0312228991736,1346.4774075135513,1345.033188899786,1341.9568228344447,1343.5075947591722,1348.1861653525264,1347.907380642922,1351.485677831807,1363.9260773618619,1373.8909784747955,1383.9567055439397,1392.9864143815307,1405.3878452747888,1417.513249609715,1419.9982587022823,1424.0896032808503,1430.1712499315763,1432.698449130848,1436.4592301382775,1432.5720420249554,1434.4486801341352,1439.4703389830509
